Genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARC,KRT18,ENTPD3,YIPF2,RASSF6,GRB10,PLA2G4A,LTBP3,LIAS,ETS1,PRLR,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARC,KRT18,ENTPD3,YIPF2,RASSF6,LTBP3,EPHA1,LIAS,ETS1,PRLR,GPSM3,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAP12,SPARC,KRT18,YIPF2,ANGPTL6,GRB10,CXCR6,LTBP3,EPHA1,CCDC82,TIMP4,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAP12,SPARC,KRT18,TTC30B,ANGPTL6,GRB10,CXCR6,LTBP3,EPHA1,CCDC82,TIMP4,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SPARC,SFRP2,RPL18A,GPX3,POLR2B,ECH1,LPAR1,GRB10,TXNIP,NCAM1,PLEKHH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SPARC,TRAF3IP2,RPL18A,GPX3,POLR2B,ECH1,GRB10,TXNIP,NCAM1,PLEKHH1,MTSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAP12,SPARC,ENTPD3,YIPF2,DSCAM,ANGPTL6,GRB10,LTBP3,GAS6,CCDC82,MTSS1,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SPARC,ENTPD3,DSCAM,GPX3,PLA2G4A,LTBP3,RND2,AKAP12,FCGRT,NRG4,GRB10,DNLZ,MEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SPARC,ENTPD3,GPX3,SDR39U1,PLA2G4A,LTBP3,RND2,AKAP12,FCGRT,GRB10,TXNIP,CCDC82,MEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAP12,RPS28,ENTPD3,YIPF2,ANGPTL6,RASSF6,ZBTB8OS,LTBP3,GAS6,ETS1,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS28,SPARC,RASGRF1,UBR4,SDR39U1,COPG2,NCAM1,GLUL,CD200,UCKL1,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTPD3,GPX3,MGAT5,GRB10,UBR4,DNLZ,SDR39U1,LTBP3,RND2,MEST,PLEKHH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,AKAP12,SPARC,ENTPD3,FCGRT,GPX3,GRB10,TXNIP,PLA2G4A,LTBP3,RND2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,AKAP12,SPARC,ENTPD3,GPX3,GRB10,UBR4,DNLZ,LTBP3,RND2,MEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIT,VAT1,SPARC,TRAF3IP2,LPAR1,GRB10,TXNIP,PLA2G4A,NCAM1,PLEKHH1,MTSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIT,SPARC,GPX3,CAV1,LPAR1,GRB10,TXNIP,GLUL,ETS1,PLEKHH1,SYTL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,RPS28,ENTPD3,GALR2,ZYX,GRB10,UBR4,NCAM1,RIN2,UCKL1,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC12A2,SPON1,SPARC,RASGRF1,SDR39U1,GAS6,GLUL,PLEKHH1,UCKL1,SCYL1,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SPARC,GPX3,LPAR1,GRB10,SDR39U1,LTBP3,GLUL,ETS1,PLEKHH1,SYTL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAP12,SPARC,ENTPD3,YIPF2,ANGPTL6,GRB10,LTBP3,GAS6,CCDC82,MTSS1,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,AKAP12,ENTPD3,GPX3,MGAT5,GRB10,DNLZ,SDR39U1,LTBP3,MEST,PLEKHH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARC,STIM1,RASGRF1,SDR39U1,LTBP3,GAS6,GLUL,PLEKHH1,UCKL1,SCYL1,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD164,SPON1,ECH1,LPAR1,NCAM1,ALDOA,GAS6,SERINC3,GLUL,PLEKHH1,UCKL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC12A2,SPARC,RASGRF1,GRB10,SDR39U1,LTBP3,GLUL,PLEKHH1,UCKL1,SCYL1,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,AKAP12,SPARC,ENTPD3,DSCAM,GPX3,GRB10,UBR4,DNLZ,LTBP3,RND2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,ENTPD3,GPX3,GRB10,UBR4,DNLZ,SDR39U1,LTBP3,RND2,MEST,PLEKHH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,AKAP12,SPARC,ENTPD3,GPX3,GRB10,LTBP3,GLUL,PLEKHH1,MTSS1,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAP12,SPARC,ENTPD3,YIPF2,ANGPTL6,GRB10,LTBP3,GAS6,CCDC82,MTSS1,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAP12,SPARC,LPAR1,GRB10,TXNIP,PCOLCE,FUZ,LTBP3,DCST1,GLUL,PLEKHH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,PRKCH,DSCAM,GPX3,ECH1,UBR4,ZBTB8OS,LTBP3,SFRP2,NRG4,POLR2B,RASSF6,DNLZ,COPG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SPARC,ENTPD3,DSCAM,GPX3,CAV1,PLA2G4A,LTBP3,AKAP12,FCGRT,NRG4,GRB10,DNLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIT,VAT1,ENTPD3,GPX3,UBR4,SDR39U1,NR1D1,LTBP3,ETS1,IGF2R,AKAP12,KCNMB1,GRB10,DNLZ,PLEKHH1,MEST,TAPT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM122B,SLC12A2,SPARC,TTC30B,GRB10,PADI2,SDR39U1,LTBP3,GLUL,PLEKHH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,AKAP12,SPARC,ENTPD3,GPX3,GRB10,DNLZ,LTBP3,RND2,MEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SPARC,DSCAM,GRB10,IGF2BP3,LTBP3,PRDX6,PRLR,MTSS1,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLPH,GGCX,LPAR1,PTPRM,PPIE,RPRD1B,RRP1B,ALDOA,HSPG2,PLEKHH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRP7A,RPL5,RPS28,RASGRF1,RAB27B,RABEPK,MEST,CD200,DEDD,UCKL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRP7A,RPL5,RPS28,RASGRF1,RAB27B,RABEPK,MEST,CD200,DEDD,UCKL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,AKAP12,ENTPD3,GPX3,MGAT5,GRB10,DNLZ,LTBP3,MEST,PLEKHH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,AKAP12,SPARC,ENTPD3,DSCAM,FCGRT,GPX3,GRB10,LTBP3,RND2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,AKAP12,ENTPD3,GPX3,GRB10,UBR4,DNLZ,LTBP3,RND2,MEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARC,KRT18,ENTPD3,YIPF2,IGF2BP3,LTBP3,EPHA1,LIAS,GPSM3,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFKFB3,DSCAM,LIFR,FUZ,PHACTR1,IGF2BP3,ATP13A3,LIAS,SYN3,ADAT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHID1,STIM1,RASGRF1,UBR4,COPG2,ALDOA,RABEPK,PTPN5,CTSB,SLC9A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTN2,SPARC,KRT18,YIPF2,IGF2BP3,LTBP3,LIAS,ETS1,PRLR,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARC,KRT18,ENTPD3,YIPF2,RASSF6,LTBP3,EPHA1,LIAS,ETS1,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIT,VAT1,SPARC,TRAF3IP2,FCGRT,NRG4,GRB10,TXNIP,PLA2G4A,MTSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHID1,SPON1,RPS28,TSPAN13,ECH1,LPAR1,IGFBP7,NCAM1,ALDOA,PLEKHH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARC,DSCAM,GRB10,IGF2BP3,LTBP3,EPHA1,PRLR,MTSS1,IQCG,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIT,SPARC,GPX3,CAV1,LPAR1,GRB10,GLUL,ETS1,PLEKHH1,SYTL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARC,DSCAM,FCGRT,GPX3,NRG4,GRB10,PADI2,TXNIP,NCAM1,MTSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARC,FCGRT,NRG4,POLR2B,GRB10,PADI2,TXNIP,NCAM1,SYTL3,MTSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHID1,TSPAN13,PLEKHM1,TMC8,IGFBP7,ALDOA,GAS6,SERINC3,CTSB,UCKL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARC,SFRP2,PIK3IP1,NRG4,ECH1,MXRA8,GRB10,TXNIP,NCAM1,MTSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFRP2,RPL18A,PIK3IP1,POLR2B,ECH1,GRB10,TXNIP,NCAM1,PLEKHH1,MTSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SPARC,SFRP2,ENTPD3,GPX3,AGPS,GRB10,S100A6,LTBP3,MEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SFRP2,ENTPD3,GPX3,MGAT5,AGPS,GRB10,S100A6,LTBP3,MEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAP12,SPARC,TRAF3IP2,YIPF2,DSCAM,TXNIP,CXCR6,LTBP3,TIMP4,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAP12,SPARC,YIPF2,DSCAM,CXCR6,LTBP3,RND2,TIMP4,IQCG,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,AKAP12,SPARC,ENTPD3,DSCAM,GPX3,GRB10,DNLZ,LTBP3,RND2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,RPS28,SFRP2,RPL18A,DSCAM,ECH1,RASGRF1,UBR4,NCAM1,PLEKHH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIT,VAT1,SPARC,SFRP2,RPL18A,ENTPD3,HEG1,GRB10,LIAS,RIN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SPON1,SPARC,RASGRF1,LPAR1,GRB10,TXNIP,NCAM1,PLEKHH1,UCKL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIT,SPARC,SFRP2,TRAF3IP2,DSCAM,POLR2B,HEG1,GRB10,LIAS,RIN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARC,DSCAM,GPX3,RASGRF1,LPAR1,GRB10,SDR39U1,GLUL,ETS1,PLEKHH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SPARC,GPX3,NRG4,LPAR1,GRB10,TXNIP,NCAM1,PLEKHH1,MTSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SPARC,FCGRT,GPX3,NRG4,GRB10,TXNIP,NCAM1,PRDX6,MTSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAP12,SPARC,MXRA8,GRB10,TXNIP,PCOLCE,FUZ,LTBP3,GLUL,PLEKHH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SPARC,FCGRT,GPX3,NRG4,GRB10,TXNIP,NCAM1,GLUL,MTSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAP12,KRT18,TTC30B,DSCAM,ANGPTL6,GRB10,LTBP3,EPHA1,CCDC82,RBMS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SPARC,FCGRT,GPX3,NRG4,GRB10,TXNIP,NCAM1,GLUL,MTSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM122A,GPR162,MLPH,RASGRF1,CACNA1D,IGFBP7,GLUL,SORL1,KLF3,UCKL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC12A2,SPARC,LPAR1,DPEP2,PTPRM,PPIE,HSPG2,PLEKHH1,MTSS1,UCKL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SPARC,FCGRT,GPX3,NRG4,GRB10,TXNIP,NCAM1,GLUL,MTSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC12A2,TRAF3IP2,HEG1,PCOLCE,PRLR,HSD11B1,KRT18,FCGRT,MXRA8,TXNIP,IGFBP7,TIMP4,GPSM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBX6,LRP1,PTN,SLC9A1,GOLGA2,HSD11B1,MAPK10,RNF214,LASP1,MRAS,BMP1,DNLZ,LY6E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSD11B1,MMP24,KRT18,MLPH,GGCX,FCGRT,LY6D,PTPRM,PCOLCE,RPRD1B,WFDC2,TIMP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSD11B1,SLC12A2,KRT18,TRAF3IP2,FCGRT,HEG1,MXRA8,TXNIP,PCOLCE,IGFBP7,PRLR,TIMP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSD11B1,SLC12A2,TRAF3IP2,HEG1,MXRA8,TXNIP,PCOLCE,RPRD1B,HSPG2,PRLR,WFDC2,TIMP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPK10,SOCS3,RNF214,TMEM86A,LASP1,MRAS,CHMP1A,DNLZ,FOS,PTN,KLF4,LY6E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSD11B1,VAT1,GPR17,TMEM86A,PIK3IP1,GPX3,GRB10,UBR4,RAB27B,NCAM1,MEST,CD200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSD11B1,VAT1,TMEM86A,GPX3,GRB10,RAB27B,COPG2,NCAM1,PRLR,MEST,CD200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSD11B1,VAT1,GPR17,TMEM86A,GPX3,GRB10,RAB27B,NCAM1,PRLR,MEST,CD200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNF214,TMEM86A,LASP1,MRAS,BMP1,SPHK2,CCNG1,EMP2,IGFBP7,PTN,LY6E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSD11B1,MAPK10,LASP1,MRAS,SPHK2,OXSM,HTRA3,CHMP1A,CCNG1,PTN,LY6E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,TMEM86A,GPX3,NRG4,GRB10,TXNIP,LHX6,RAB27B,PRLR,MEST,CD200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPK10,RNF214,TMEM86A,LASP1,MRAS,DNLZ,FOS,PTN,KLF4,PTPN5,LY6E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSD11B1,MAPK10,RNF214,TMEM86A,CBX6,LASP1,MRAS,LRP1,CCNG1,PTN,LY6E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,RPS28,DMBT1,PIK3IP1,GPX3,TMED3,GRB10,RAB27B,NCAM1,CCDC82,CD200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,TMEM86A,GPX3,NRG4,GRB10,TXNIP,LHX6,RAB27B,PRLR,MEST,CD200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,TMEM86A,GPX3,NRG4,GRB10,TXNIP,LHX6,RAB27B,PRLR,MEST,CD200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,TMEM86A,GPX3,NRG4,GRB10,TXNIP,LHX6,RAB27B,PRLR,MEST,CD200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,TMEM86A,GPX3,NRG4,GRB10,TXNIP,LHX6,RAB27B,PRLR,MEST,CD200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRT18,ECH1,MXRA8,AGR2,IGFBP7,GAS6,HSPG2,PRLR,WFDC2,IGF2R,SH3D19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,SEMA4A,RPS28,DMBT1,PIK3IP1,GPX3,TMED3,GRB10,RAB27B,CCDC82,CD200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,RPL5,GCLC,GPX3,TXNIP,NR1D1,KLF4,CCDC82,PRLR,MEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPR17,TMEM86A,GPX3,GRB10,S100A6,LHX6,AQP2,PRLR,MEST,PTPN5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPR17,TMEM86A,PLK2,S100A6,LHX6,COPG2,AQP2,PRLR,MEST,PTPN5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPR17,PRKCH,CHRM1,TTC30B,PLK2,S100A6,TSC2,LHX6,COPG2,PTPN5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,GPR17,TMEM86A,GPX3,GRB10,LHX6,RAB27B,COPG2,PRLR,MEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,TMEM86A,GPX3,GRB10,RAB27B,COPG2,NCAM1,RIN2,MEST,CD200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,GPR17,TMEM86A,GPX3,GRB10,RAB27B,COPG2,NCAM1,PRLR,MEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSD11B1,MMP24,MLPH,FCGRT,LY6D,PTPRM,PCOLCE,RPRD1B,WFDC2,TIMP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIT,CXCL12,PIK3IP1,STC2,TNR,GNG12,FBLN2,DEDD,IGF2R,GADD45G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL5,STK11,CXCL12,S100A6,TNR,GNG12,FBLN2,DEDD,SSTR4,EPN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIT,VAT1,GPX3,TXNIP,AQP5,KLF4,CCDC82,PRDX6,PRLR,MEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPR17,TMEM86A,GPX3,GRB10,S100A6,LHX6,AQP2,PRLR,MEST,PTPN5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSD11B1,SOCS3,TMEM86A,NRG4,GRB10,LHX6,COPG2,PRLR,MEST,CD200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTN2,GSTM1,ENTPD3,RASSF6,DNLZ,EMILIN2,PLA2G4A,AQP2,LIAS,HSPG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSD11B1,MAPK10,TMEM86A,LASP1,MRAS,LRP1,CCNG1,PTN,ELK3,LY6E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNF214,TMEM86A,MRAS,BMP1,OXSM,HTRA3,LY6D,EMP2,PTN,LY6E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPK10,RNF214,TMEM86A,LASP1,MRAS,DNLZ,FOS,PTN,KLF4,PTPN5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDK19,PRKCH,RRAS,MXRA8,S100A6,PCOLCE,PHACTR1,PRLR,PTPN5,WFDC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT1,TMEM86A,PIK3IP1,GPX3,NRG4,GRB10,LHX6,PRLR,MEST,CD200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDK19,PRKCH,RRAS,MXRA8,S100A6,PCOLCE,PHACTR1,PRLR,PTPN5,WFDC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLG4,NRXN3,NCAM1,GRIN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRS1,TPM1,FN1,PLA2G4A,LIFR,PCOLCE,PRLR,HSD11B1,SOCS3,KRT18,CXCL12,TIMP4,CTSB,TGM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRAS,DLG4,RASGRF1,GRIN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLG4,RASGRF1,GRIN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFKFB3,CXCL12,FOS,ALDOA,ETS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEMA4A,RRAS,RND2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPK10,PLA2G4A,CACNA1D,HSPG2,GRIN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
